Time;Dev. Time;Source;RSRP/TxP;RSRQ/PL;CC;NR-ARFCN;PCI;Num;SFN;Slot;HARQ;MCS;Mod;TBS;RB;Layers;CRC;ReTx;RV;MIMO;CQI;PMI-i11;PMI-i12;PMI-i13;PMI-i2;RI;LI;CRI;SAI;BWP;Type;RSRP 1;RSRP 2;RSRP 3;RSRP 4;Info;Info
11:43:22.027;09:43:14.933-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;308;11;9;;0;5;141;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:22.027;09:43:14.933-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;313;7;10;;0;2;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:22.027;09:43:14.933-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;338;15;11;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:22.027;09:43:14.933-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;363;7;12;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:22.027;09:43:14.935-2026/02/04;PUSCH;;;0;;;1;368;15;13;17;64Q;165;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:22.027;09:43:14.935-2026/02/04;CSI Report;;;;;;1;368;15;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:22.324;09:43:15.231-2026/02/04;MAC DCI UL_0_1;;;0;;;1;398;8;14;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:22.356;09:43:15.235-2026/02/04;PUSCH;;;0;;;1;398;15;14;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:22.356;09:43:15.235-2026/02/04;CSI Report;;;;;;1;398;15;;;;;;;;;;;15;6;0;0;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:22.637;09:43:15.531-2026/02/04;MAC DCI UL_0_1;;;0;;;1;428;8;15;15;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:22.637;09:43:15.535-2026/02/04;PUSCH;;;0;;;1;428;15;15;15;64Q;141;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:22.637;09:43:15.535-2026/02/04;CSI Report;;;;;;1;428;15;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:22.949;09:43:15.831-2026/02/04;MAC DCI UL_0_1;;;0;;;1;458;8;0;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:22.949;09:43:15.835-2026/02/04;PUSCH;;;0;;;1;458;15;0;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:22.949;09:43:15.835-2026/02/04;CSI Report;;;;;;1;458;15;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:23.231;09:43:16.135-2026/02/04;MAC DCI UL_0_1;;;0;;;1;488;12;1;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;368;15;13;;0;2;165;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;398;15;14;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;428;15;15;;0;5;141;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;458;15;0;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:23.231;09:43:16.139-2026/02/04;PUSCH;;;0;;;1;488;19;1;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:23.231;09:43:16.139-2026/02/04;CSI Report;;;;;;1;488;19;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:23.559;09:43:16.435-2026/02/04;MAC DCI UL_0_1;;;0;;;1;518;12;2;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;488;19;1;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:23.559;09:43:16.439-2026/02/04;PUSCH;;;0;;;1;518;19;2;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:23.559;09:43:16.439-2026/02/04;CSI Report;;;;;;1;518;19;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:23.715;09:43:16.651-2026/02/04;MAC DCI UL_0_1;;;0;;;1;540;5;3;17;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;518;19;2;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:23.715;09:43:16.651-2026/02/04;PUSCH;;;0;;;1;540;7;3;17;64Q;165;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:23.824;09:43:16.731-2026/02/04;MAC DCI UL_0_1;;;0;;;1;548;9;4;16;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;540;7;3;;0;5;165;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:23.824;09:43:16.735-2026/02/04;PUSCH;;;0;;;1;548;11;4;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:23.824;09:43:16.735-2026/02/04;MAC DCI UL_0_1;;;0;;;1;548;12;5;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;548;11;4;;0;2;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:23.824;09:43:16.739-2026/02/04;PUSCH;;;0;;;1;548;19;5;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:23.824;09:43:16.739-2026/02/04;CSI Report;;;;;;1;548;19;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:24.152;09:43:17.035-2026/02/04;MAC DCI UL_0_1;;;0;;;1;578;12;6;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Long BSR;R:;B:;548;19;5;;0;3;153;;;;;;;;;;;;;;;;;;;;;;
11:43:24.152;09:43:17.039-2026/02/04;PUSCH;;;0;;;1;578;19;6;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:24.152;09:43:17.039-2026/02/04;CSI Report;;;;;;1;578;19;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:24.434;09:43:17.335-2026/02/04;MAC DCI UL_0_1;;;0;;;1;608;12;7;15;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;578;19;6;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:24.434;09:43:17.339-2026/02/04;PUSCH;;;0;;;1;608;19;7;15;64Q;141;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:24.434;09:43:17.339-2026/02/04;CSI Report;;;;;;1;608;19;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:24.762;09:43:17.635-2026/02/04;MAC DCI UL_0_1;;;0;;;1;638;16;8;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;608;19;7;;0;5;141;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:24.762;09:43:17.639-2026/02/04;PUSCH;;;0;;;1;639;3;8;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:24.762;09:43:17.639-2026/02/04;CSI Report;;;;;;1;639;3;;;;;;;;;;;15;6;0;0;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:24.824;09:43:17.679-2026/02/04;MAC DCI DL_1_1;;;0;;;1;643;4;9;27;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;639;3;8;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:24.824;09:43:17.679-2026/02/04;MAC DCI UL_0_1;;;0;;;1;643;4;9;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:24.824;09:43:17.680-2026/02/04;rrcRelease;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:43:24.824;09:43:17.683-2026/02/04;PDSCH;-59.70;-10.37;0;660096;266;1;643;4;9;27;256Q;3905;16;2;PASS;0;0;2x2;;;;;;;;;;;;;;;;;NDI: 1
11:43:24.824;09:43:17.683-2026/02/04;PUCCH;;;0;;;1;643;7;;;;;1;14;Format:1;;;;;;;;;;;;;;;;;;;SR;
11:43:24.824;09:43:17.683-2026/02/04;MAC UCI SR;;;0;;;1;643;7;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#1
11:43:24.824;09:43:17.683-2026/02/04;PUSCH;;;0;;;1;643;11;9;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:24.824;09:43:17.683-2026/02/04;CSI Report;;;;;;1;643;11;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:24.996;09:43:17.725-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;643;11;9;;1;7;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;High Data Arrival;LC:0;Ix:0(<=0 bytes)
11:43:24.824;09:43:17.690-2026/02/04;CC: Connection Release;;;0;660096;266;1;644;4;D:Act;U:Act;;;;;;;;;;;;;;;;;;;;;;;;;
11:43:25.668;09:43:17.727-2026/02/04;BCCH BCH Message;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:43:47.517;09:43:18.948-2026/02/04;BCCH BCH Message;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:43:47.517;09:43:18.970-2026/02/04;systemInformationBlockType1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;PDCP UL;;;0;Pad;DRB;NR;694;15;3;;65;65;65;1;92;UL STS or NewTx;;;65;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;694;15;6;;2;106;285;0;;;;;;;;;;;;;;;;;;;;High Data Arrival;LC:0;Ix:0(<=0 bytes)
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;696;11;7;;1;7;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;High Data Arrival;LC:0;Ix:0(<=0 bytes)
11:43:47.652;09:43:40.547-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;701;3;3;;66;66;66;Seg;272;NewTx;;;66;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;701;3;8;S;E;0;285;285;1038;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;High Data Arrival;LC:5;Ix:15(<=1038 bytes)
11:43:47.652;09:43:40.547-2026/02/04;PDCP UL;;;0;Pad;DRB;NR;701;11;3;;;;66;1;1007;NewTx;;;66;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Long BSR;R:;B:;701;11;9;S;E;1;1018;1057;;;;;;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;No BSR;R:;B:;701;19;9;;0;1057;1057;;;;;;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;702;15;10;;0;2;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;753;19;11;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:47.652;09:43:40.547-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;762;3;3;;67;67;67;Seg;275;NewTx;;;67;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;762;3;12;S;E;0;285;285;1038;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;High Data Arrival;LC:5;Ix:15(<=1038 bytes)
11:43:47.652;09:43:40.547-2026/02/04;PDCP UL;;;0;Pad;DRB;NR;762;11;3;;;;67;1;1004;NewTx;;;67;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Long BSR;R:;B:;762;11;13;S;E;1;1015;1057;;;;;;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;No BSR;R:;B:;762;19;13;;0;1057;1057;;;;;;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;763;15;14;;0;2;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:47.517;09:43:18.971-2026/02/04;MAC DCI DL_1_0;;;0;;;1;772;4;0;0;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_8;DAI: 0-0; DL Car: 0
11:43:47.517;09:43:18.971-2026/02/04;PDSCH;-67.34;-10.28;0;660096;266;1;772;4;0;0;QPSK;96;27;1;PASS;0;0;2x2;;;;;;;;;;;;;;;;;NDI: 1
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;813;19;15;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;825;15;0;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;844;3;1;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:47.574;09:43:40.467-2026/02/04;MAC DCI UL_0_1;;;0;;;1;873;16;2;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:47.574;09:43:40.471-2026/02/04;PUSCH;;;0;;;1;874;3;2;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:47.574;09:43:40.471-2026/02/04;CSI Report;;;;;;1;874;3;;;;;;;;;;;15;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:47.652;09:43:40.547-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;874;3;2;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:43:47.652;09:43:40.547-2026/02/04;PUCCH;;;0;;;1;881;15;;;;;1;14;Format:1;;;;;;;;;;;;;;;;;;;SR;
11:43:47.652;09:43:40.547-2026/02/04;MAC UCI SR;;;0;;;1;881;15;;;;;;;;;;;;;;;;;;;;;;;;;;SR;PUCCH Fmt#1
11:43:47.652;09:43:40.551-2026/02/04;MAC DCI UL_0_1;;;0;;;1;882;1;3;20;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:47.652;09:43:40.551-2026/02/04;PUSCH;;;0;;;1;882;3;3;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.555-2026/02/04;MAC DCI UL_0_1;;;0;;;1;882;9;4;26;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:47.652;09:43:40.555-2026/02/04;PUSCH;;;0;;;1;882;11;4;26;256Q;1153;9;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.559-2026/02/04;MAC DCI UL_0_1;;;0;;;1;882;17;4;31;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:47.652;09:43:40.559-2026/02/04;PUSCH;;;0;;;1;882;19;4;31;256Q;1153;9;;;CBG ReTx CRC;2;SISO;;;;;;;;;;;;;;;;;
11:43:47.652;09:43:40.563-2026/02/04;MAC DCI DL_1_1;;;0;;;1;883;5;3;27;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:43:47.652;09:43:40.563-2026/02/04;PDSCH;-60.81;-10.34;0;660096;266;1;883;5;3;27;256Q;3905;16;2;PASS;0;0;2x2;;;;;;;;;;;;;;;;;NDI: 0
11:43:47.652;09:43:40.563-2026/02/04;MAC DCI UL_0_1;;;0;;;1;883;8;5;19;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:47.684;09:43:40.567-2026/02/04;PUCCH;;;0;;;1;883;11;;;;;1;14;Format:1;;;;;;;;;;;;;;;;;;;SR;
11:43:47.684;09:43:40.567-2026/02/04;MAC UCI SR;;;0;;;1;883;11;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#1
11:43:47.684;09:43:40.567-2026/02/04;PUSCH;;;0;;;1;883;15;5;19;64Q;277;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:47.684;09:43:40.567-2026/02/04;CSI Report;;;;;;1;883;15;;;;;;;;;;;15;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:47.684;09:43:40.571-2026/02/04;MAC DCI UL_0_1;;;0;;;1;884;1;5;31;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:47.684;09:43:40.571-2026/02/04;PUSCH;;;0;;;1;884;3;5;31;256Q;277;3;;;CBG ReTx CRC;2;SISO;;;;;;;;;;;;;;;;;
11:43:48.309;09:43:41.067-2026/02/04;MAC DCI UL_0_1;;;0;;;1;933;16;6;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:48.309;09:43:41.071-2026/02/04;PUSCH;;;0;;;1;934;3;6;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:48.309;09:43:41.071-2026/02/04;CSI Report;;;;;;1;934;3;;;;;;;;;;;12;4;0;;0;2;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:3;X2:1)
11:43:48.481;09:43:41.367-2026/02/04;MAC DCI UL_0_1;;;0;;;1;963;16;7;19;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:48.481;09:43:41.371-2026/02/04;PUSCH;;;0;;;1;964;3;7;19;64Q;185;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:48.496;09:43:41.371-2026/02/04;CSI Report;;;;;;1;964;3;;;;;;;;;;;13;4;0;;0;2;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:3;X2:1)
11:43:48.496;09:43:41.375-2026/02/04;MAC DCI UL_0_1;;;0;;;1;964;9;7;31;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:48.496;09:43:41.375-2026/02/04;PUSCH;;;0;;;1;964;11;7;31;256Q;185;2;;;CBG ReTx CRC;2;SISO;;;;;;;;;;;;;;;;;
11:43:48.871;09:43:41.671-2026/02/04;MAC DCI UL_0_1;;;0;;;1;994;0;8;19;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:48.871;09:43:41.675-2026/02/04;PUSCH;;;0;;;1;994;7;8;19;64Q;185;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:48.871;09:43:41.675-2026/02/04;CSI Report;;;;;;1;994;7;;;;;;;;;;;15;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:48.871;09:43:41.675-2026/02/04;MAC DCI UL_0_1;;;0;;;1;994;13;8;30;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:48.871;09:43:41.679-2026/02/04;PUSCH;;;0;;;1;994;15;8;30;64Q;185;2;;;CBG ReTx CRC;2;SISO;;;;;;;;;;;;;;;;;
11:43:49.152;09:43:41.971-2026/02/04;MAC DCI UL_0_1;;;0;;;1;0;0;9;18;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:49.152;09:43:41.975-2026/02/04;PUSCH;;;0;;;1;0;7;9;18;64Q;177;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:49.152;09:43:41.975-2026/02/04;CSI Report;;;;;;1;0;7;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:49.152;09:43:41.975-2026/02/04;MAC DCI UL_0_1;;;0;;;1;0;13;9;31;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:49.152;09:43:41.979-2026/02/04;PUSCH;;;0;;;1;0;15;9;31;256Q;177;2;;;CBG ReTx CRC;2;SISO;;;;;;;;;;;;;;;;;
11:43:49.449;09:43:42.271-2026/02/04;MAC DCI UL_0_1;;;0;;;1;30;0;10;18;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:43:49.449;09:43:42.275-2026/02/04;PUSCH;;;0;;;1;30;7;10;18;64Q;177;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:43:49.449;09:43:42.275-2026/02/04;CSI Report;;;;;;1;30;7;;;;;;;;;;;14;6;0;0;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:43:49.449;09:43:42.275-2026/02/04;MAC DCI UL_0_1;;;0;;;1;30;13;10;31;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:43:49.449;09:43:42.279-2026/02/04;PUSCH;;;0;;;1;30;15;10;31;256Q;177;2;;;CBG ReTx CRC;2;SISO;;;;;;;;;;;;;;;;;
11:43:49.559;09:43:42.443-2026/02/04;PUCCH;;;0;;;1;47;7;;;;;1;14;Format:1;;;;;;;;;;;;;;;;;;;SR;
11:43:49.559;09:43:42.443-2026/02/04;MAC UCI SR;;;0;;;1;47;7;;;;;;;;;;;;;;;;;;;;;;;;;;SR;PUCCH Fmt#1
11:43:49.559;09:43:42.447-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;47;15;3;;69;69;69;Seg;173;NewTx;;;69;;;;;;;;;;;;;;;;
11:43:49.559;09:43:42.447-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;882;3;3;;68;68;68;Seg;275;NewTx;;;68;;;;;;;;;;;;;;;;
11:43:49.559;09:43:42.447-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;882;3;3;S;E;0;285;285;1038;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;High Data Arrival;LC:5;Ix:15(<=1038 bytes)
11:43:49.559;09:43:42.447-2026/02/04;PDCP UL;;;0;Pad;DRB;NR;882;11;3;;;;68;1;1004;NewTx;;;68;;;;;;;;;;;;;;;;
11:43:49.559;09:43:42.447-2026/02/04;L2 UL TB;;;0;Long BSR;R:;B:;882;11;4;S;E;1;1015;1153;;;;;;;;;;;;;;;;;;;;;;
11:43:49.559;09:43:42.447-2026/02/04;L2 UL TB;;;0;No BSR;R:;B:;882;19;4;;0;1153;1153;;;;;;;;;;;;;;;;;;;;;;
11:43:49.559;09:43:42.447-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;883;15;5;;0;2;277;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
